DateTime,Latitude,Longitude,Depth,Magnitude,MagType,NbStations,Gap,Distance,RMS,Source,EventID
33:37.2,51.864,-177.528,14,6.6,Mw,661,,,1.17,NEI,2008050240
02:02.6,36.178,141.545,19,6.2,Mw,431,,,0.9,NEI,2008050740
16:36.2,36.156,141.756,23.3,6.1,Mw,429,,,0.84,NEI,2008050740
45:18.7,36.164,141.526,27,6.9,Mw,519,,,0.78,NEI,2008050740
51:29.7,12.516,143.181,76,6.8,Mw,330,,,0.96,NEI,2008050940
28:01.6,31.002,103.322,19,7.9,Mw,774,,,1.2,NEI,2008051240
11:02.5,31.214,103.618,10,6.1,Mw,367,,,1.13,NEI,2008051241
26:45.0,1.64,99.147,10,6,Mw,300,,,1.01,NEI,2008051940
53:35.6,51.162,178.759,27,6.3,Mw,480,,,0.95,NEI,2008052040
35:34.8,7.313,-34.897,8,6.5,Mw,556,,,0.85,NEI,2008052340
21:50.0,32.56,105.423,18,6.1,Mw,397,,,0.7,NEI,2008052540
18:24.4,55.9055,-153.5083,20,6,Mw,87,,,0.73,AK,
46:00.3,64.005,-21.013,9,6.3,Mw,591,,,0.97,NEI,2008052940
37:56.0,-41.198,80.479,9,6.4,Mw,267,,,0.96,NEI,2008053140
57:23.7,20.124,121.35,31,6.3,Mw,528,,,0.86,NEI,2008060140
31:03.0,-59.384,149.66,10,6.5,Mw,157,,,1.23,NEI,2008060140
20:50.4,-10.509,161.273,84,6.2,Mw,436,,,0.98,NEI,2008060340
04:27.9,-8.1,120.231,14,6,Mw,130,,,0.89,NEI,2008060340
16:46.9,-38.844,-91.623,10,6,Mw,143,,,0.97,NEI,2008060540
42:48.9,-7.495,127.885,122,6,Mw,262,,,0.86,NEI,2008060640
25:29.7,37.963,21.525,16,6.4,Mw,706,,,1.49,NEI,2008060840
43:45.4,39.03,140.881,7.8,6.9,Mw,654,,,0,JMA,2008061341
37:17.2,-36.623,-107.45,10,6,Mw,252,,,0.91,NEI,2008061540
56:30.0,67.698,141.276,18,6.1,Mw,605,,,0.86,NEI,2008062240
19:15.6,-20.768,-173.342,38,6.2,Mw,479,,,0.81,NEI,2008062640
40:14.0,11.005,91.824,17,6.6,Mw,630,,,0.85,NEI,2008062740
54:46.4,10.847,91.712,15,6.1,Mw,450,,,0.73,NEI,2008062840
53:04.9,45.156,137.446,326,6,Mw,605,,,0.88,NEI,2008062940
17:43.0,-58.227,-22.099,8,7,Mw,309,,,1.36,NEI,2008063040
02:37.6,-23.37,-179.778,581.2,6.2,Mw,407,,,0.91,NEI,2008070340
12:04.5,53.882,152.886,632.8,7.7,Mw,777,,,0.83,NEI,2008070540
42:10.7,27.532,128.334,43,6,Mw,491,,,0.88,NEI,2008070840
13:07.5,-15.986,-71.748,123,6.2,Mw,467,,,0.91,NEI,2008070840
58:33.0,21.014,121.149,14,6.2,Mw,243,,,1.17,NEI,2008071340
26:34.7,35.8,27.86,52,6.4,Mw,774,,,1.35,NEI,2008071540
39:28.7,37.552,142.214,22,7,Mw,577,,,0.84,NEI,2008071940
27:01.5,-11.041,164.493,11,6.6,Mw,452,,,0.91,NEI,2008071940
01:17.7,-11.066,164.616,10,6.2,Mw,219,,,1.1,NEI,2008071940
39:52.7,-17.337,-177.312,391,6.4,Mw,563,,,0.81,NEI,2008071941
30:29.3,37.186,142.051,22,6,Mw,400,,,0.71,NEI,2008072140
26:19.9,39.802,141.464,108,6.8,Mw,633,,,0.92,NEI,2008072340
43:16.1,50.967,157.584,27,6.2,Mw,571,,,0.79,NEI,2008072440
40:47.4,-10.578,163.103,10,6,Mw,267,,,1.04,NEI,2008072840
45:14.0,-5.916,130.195,173.9,6.3,Mw,469,,,0.84,NEI,2008080440
49:17.3,32.756,105.494,6,6,Mw,449,,,0.96,NEI,2008080540
01:48.5,-60.648,153.771,10,6.5,Mw,99,,,1.65,NEI,2008080940
36:38.2,-60.693,153.826,10,6.3,Mw,151,,,1.3,NEI,2008080940
20:33.4,11.055,91.814,20,6.2,Mw,447,,,0.79,NEI,2008081040
38:38.3,-1.02,-21.843,13,6,Mw,418,,,1.05,NEI,2008081140
25:16.5,12.897,124.319,10,6,Mw,232,,,1.22,NEI,2008081540
30:13.2,-15.087,-173.476,8,6.1,Mw,308,,,0.91,NEI,2008081940
24:30.9,25.039,97.697,10,6,Mw,235,,,0.88,NEI,2008082140
47:39.6,-17.769,65.394,6,6,Mw,334,,,0.99,NEI,2008082240
21:58.8,30.901,83.52,12,6.7,Mw,325,,,1.07,NEI,2008082540
00:36.6,-7.641,-74.377,154,6.4,Mw,598,,,0.9,NEI,2008082640
35:32.1,51.607,104.158,16,6.3,Mw,621,,,0.8,NEI,2008082740
22:23.2,-0.252,-17.358,12,6.3,Mw,367,,,1.08,NEI,2008082841
54:07.6,-6.146,147.258,75,6.4,Mw,440,,,1.15,NEI,2008083040
30:53.0,26.241,101.889,11,6,Mw,373,,,0.98,NEI,2008083040
00:39.4,-25.387,-177.636,171.1,6,Mw,450,,,0.83,NEI,2008090140
25:14.5,-26.736,-63.225,569.6,6.3,Mw,528,,,0.81,NEI,2008090340
03:15.9,-19.964,169.108,36,6.2,Mw,489,,,1.05,NEI,2008090840
52:07.0,-13.501,166.967,110,6.9,Mw,531,,,0.88,NEI,2008090840
00:34.1,26.743,55.828,12,6.1,Mw,500,,,1,NEI,2008091040
08:14.7,8.093,-38.705,9,6.6,Mw,672,,,0.95,NEI,2008091040
00:02.7,1.885,127.363,96,6.6,Mw,463,,,1.02,NEI,2008091140
20:50.9,41.892,143.754,25,6.8,Mw,500,,,1.08,NEI,2008091140
41:03.0,-4.554,-105.999,11,6,Mw,254,,,1.01,NEI,2008091840
33:05.6,17.612,-105.497,12,6.4,Mw,384,,,0.96,NEI,2008092440
47:11.2,30.836,83.487,4,6,Mw,270,,,1.47,NEI,2008092540
19:31.6,-29.756,-177.683,36,7,Mw,524,,,1.21,NEI,2008092940
12:36.1,-30.184,-177.176,10,6.1,Mw,249,,,1.01,NEI,2008100540
52:49.4,39.533,73.824,27.4,6.7,Mw,529,,,0.81,NEI,2008100540
56:28.9,33.886,69.47,10,6,Mw,312,,,1.09,NEI,2008100541
30:45.6,29.807,90.35,12,6.3,Mw,434,,,0.99,NEI,2008100640
40:14.1,19.161,-64.833,23,6.1,Mw,605,,,0.85,NEI,2008101140
55:41.5,-20.123,-64.971,352.7,6.2,Mw,566,,,0.84,NEI,2008101241
41:25.7,14.423,-92.364,24,6.7,Mw,481,,,1.17,NEI,2008101640
10:33.9,-21.863,-173.819,29,6.9,Mw,518,,,0.87,NEI,2008101940
55:57.4,-18.414,-175.351,233.4,6.4,Mw,421,,,0.86,NEI,2008102240
04:35.0,-2.635,145.574,10,6.3,Mw,256,,,1.33,NEI,2008102340
00:03.2,-3.494,145.867,18.3,6,Mw,99,,,1.24,NEI,2008102840
09:57.6,30.639,67.351,15,6.4,Mw,365,,,0.84,NEI,2008102840
32:43.1,30.598,67.455,14,6.4,Mw,277,,,1.43,NEI,2008102940
15:41.1,-9.02,-108.246,10,6.1,Mw,241,,,1.12,NEI,2008103040
13:09.6,-3.399,148.712,10,6,Mw,136,,,1.07,NEI,2008110140
48:42.8,51.552,-174.366,36,6.1,Mw,440,,,0.94,NEI,2008110240
35:45.3,-17.135,168.458,205.7,6.3,Mw,387,,,1.02,NEI,2008110440
19:35.7,-14.829,168.032,13,6.4,Mw,377,,,1.21,NEI,2008110740
04:23.4,-6.712,129.074,10,6.2,Mw,251,,,0.96,NEI,2008110740
49:59.0,-15.223,-174.232,121,6,Mw,324,,,0.96,NEI,2008110840
22:02.6,37.565,95.833,19,6.3,Mw,432,,,0.86,NEI,2008111040
02:32.7,1.271,122.091,30,7.4,Mw,365,,,1.1,NEI,2008111640
11:20.8,8.267,-82.967,32,6.3,Mw,359,,,1.16,NEI,2008111940
05:34.9,-8.947,159.553,118,6.1,Mw,324,,,0.92,NEI,2008112140
01:01.7,-4.348,101.259,24,6.3,Mw,243,,,1.24,NEI,2008112240
01:39.4,-22.523,171.199,57.3,6.4,Mw,236,,,1.02,NEI,2008112240
49:42.4,-1.23,-13.933,10,6.3,Mw,246,,,1.04,NEI,2008112240
02:58.8,54.203,154.322,492.3,7.3,Mw,531,,,0.77,NEI,2008112440
59:16.6,-18.701,-177.716,386,6,Mw,304,,,0.84,NEI,2008112940
55:26.3,-7.393,124.745,398,6.4,Mw,416,,,0.81,NEI,2008120640
39:09.5,-53.005,106.823,11,6.3,Mw,365,,,0.95,NEI,2008120840
23:59.7,-31.232,-176.924,18,6.8,Mw,414,,,1.08,NEI,2008120940
28:58.6,-15.929,168.173,224.1,6.1,Mw,249,,,1.18,NEI,2008120940
15:34.4,-12.337,166.572,51,6,Mw,195,,,0.88,NEI,2008121040
19:28.4,-32.458,-71.726,18,6.2,Mw,346,,,0.9,NEI,2008121840
50:28.0,-32.473,-72.051,25,6,Mw,304,,,0,GUC,2008121840
29:23.1,36.541,142.425,19,6.3,Mw,373,,,0.84,NEI,2008122040
11:34.3,-17.29,-171.909,9,6,Mw,321,,,0.74,NEI,2008122440
20:29.3,5.752,125.377,206,6.3,Mw,328,,,1.05,NEI,2008122540
43:50.6,-0.414,132.885,17,7.7,Mw,288,,,1.27,NEI,2009010340
23:20.2,36.419,70.743,204.8,6.6,Mw,344,,,0.86,NEI,2009010340
33:40.3,-0.691,133.305,23,7.4,Mw,314,,,1.03,NEI,2009010340
48:27.3,-0.659,133.434,16,6,Mw,159,,,0.99,NEI,2009010640
21:35.6,10.165,-84.197,14,6.1,Mw,289,,,0.95,NEI,2009010840
04:42.6,-13.147,66.078,10,6,Mw,166,,,1.32,NEI,2009011340
27:20.3,-22.352,170.635,27,6.7,Mw,253,,,0.96,NEI,2009011540
49:39.1,46.857,155.154,36,7.4,Mw,522,,,0.91,NEI,2009011540
11:48.9,-30.199,-177.951,33,6.4,Mw,361,,,1,NEI,2009011840
35:18.8,-22.596,170.911,12,6.6,Mw,182,,,1.16,NEI,2009011940
46:37.5,-22.477,170.806,35,6,Mw,123,,,1.13,NEI,2009011940
08:43.0,-22.689,171.043,24,6.1,Mw,185,,,1.01,NEI,2009012140
40:26.0,-5.912,148.511,44,6.1,Mw,183,,,0.83,NEI,2009012240
16:34.6,-7.307,128.568,146.7,6.1,Mw,391,,,0.94,NEI,2009012240
53:21.8,-13.582,-76.558,21,6,Mw,277,,,0.95,NEI,2009020240
09:03.0,-6.567,-81.15,15,6,Mw,208,,,0.98,NEI,2009020940
34:50.5,3.886,126.387,20,7.2,Mw,432,,,1.14,NEI,2009021140
25:11.2,4.026,126.783,35,6,Mw,168,,,1.08,NEI,2009021140
49:39.7,3.947,126.411,26,6,Mw,284,,,1.27,NEI,2009021240
30:17.3,3.972,126.724,35,6,Mw,274,,,0.93,NEI,2009021240
15:06.3,4.036,126.548,27,6.3,Mw,317,,,0.89,NEI,2009021240
04:49.3,-5.854,-80.891,21,6.1,Mw,372,,,0.8,NEI,2009021540
30:53.3,-30.724,-178.617,13,6,Mw,105,,,1.35,NEI,2009021740
53:45.2,-27.424,-176.33,25,7,Mw,353,,,0.95,NEI,2009021840
45:22.4,3.679,126.561,32,6,Mw,229,,,1.01,NEI,2009022240
33:06.3,-60.525,-24.796,15,6.3,Mw,245,,,1.04,NEI,2009022840
50:29.4,80.324,-1.853,9,6.5,Mw,341,,,0.9,NEI,2009030640
23:34.8,5.686,-82.767,9,6.3,Mw,372,,,1.29,NEI,2009031240
15:56.5,3.807,126.552,35,6.3,Mw,243,,,1.18,NEI,2009031640
17:40.5,-23.043,-174.66,31,7.6,Mw,504,,,1,NEI,2009031940
59:31.7,-2.952,139.543,93,6,Mw,253,,,1.11,NEI,2009032840
54:58.8,-3.522,144.102,10,6.4,Mw,223,,,1.26,NEI,2009040140
31:55.5,5.149,127.201,48,6.3,Mw,281,,,0.96,NEI,2009040440
32:39.0,42.334,13.334,8.8,6.3,Mw,488,,,0,ROM,2009040640
23:33.1,46.049,151.548,31,6.9,Mw,493,,,0.94,NEI,2009040740
01:34.7,-3.115,100.471,22,6.3,Mw,309,,,0.99,NEI,2009041540
57:06.2,-60.203,-26.858,20,6.7,Mw,214,,,0.99,NEI,2009041640
08:08.7,-19.584,-70.483,25,6.1,Mw,369,,,0.86,NEI,2009041740
17:58.9,46.015,151.427,35,6.6,Mw,459,,,0.87,NEI,2009041840
23:25.9,4.136,126.678,25,6.1,Mw,237,,,0.9,NEI,2009041940
26:11.5,50.833,155.009,152,6.2,Mw,485,,,0.79,NEI,2009042140
06:53.1,-30.3,-178.582,131.7,6.1,Mw,255,,,0.85,NEI,2009042640
21:45.3,14.546,-91.143,108,6.3,Mw,451,,,1.24,NEI,2009050340
16:07.0,1.393,-85.169,6,6.1,Mw,299,,,0.97,NEI,2009051040
26:26.6,-5.664,149.543,89,6.1,Mw,194,,,1.09,NEI,2009051240
53:51.2,-31.553,-178.833,43,6.5,Mw,466,,,0.88,NEI,2009051640
58:02.1,-31.475,-177.683,4,6,Mw,213,,,1.21,NEI,2009052440
24:46.6,16.731,-86.217,19,7.3,Mw,464,,,1.12,NEI,2009052840
17:03.5,-17.757,167.949,15,6.3,Mw,257,,,0.86,NEI,2009060240
25:25.5,-45.833,35.139,16,6,Mw,128,,,0.99,NEI,2009060440
30:33.1,41.824,143.445,29,6.4,Mw,424,,,0.71,NEI,2009060540
33:28.8,23.864,-46.105,14,6,Mw,383,,,0.88,NEI,2009060640
44:15.1,-17.611,167.812,15,6,Mw,278,,,0.84,NEI,2009061240
58:43.3,5.361,126.438,35,6.1,Mw,261,,,0.93,NEI,2009061440
05:57.0,-54.366,5.871,10,6.1,Mw,168,,,1.24,NEI,2009061640
19:22.3,-5.157,153.782,64,6.7,Mw,269,,,1.17,NEI,2009062340
30:10.4,34.164,25.471,19,6.4,Mw,396,,,0.82,NEI,2009070140
00:14.6,25.131,-109.754,10,6,Mw,211,,,1.13,NEI,2009070340
49:35.5,9.59,-78.966,38,6.1,Mw,358,,,0.95,NEI,2009070440
53:12.2,50.435,176.992,22,6.1,Mw,397,,,0.81,NEI,2009070640
11:46.7,75.351,-72.453,19,6.1,Mw,347,,,1,NEI,2009070740
23:37.7,-36.004,-102.686,12,6,Mw,198,,,1.23,NEI,2009070840
12:47.3,-15.041,-70.445,198.9,6.1,Mw,335,,,1.07,NEI,2009071240
05:01.4,24.056,122.201,17,6.3,Mw,256,,,1.04,NEI,2009071340
22:29.0,-45.762,166.562,12,7.8,Mw,434,,,0,WEL,2009071540
41:53.8,-46.036,165.937,12,6.1,ML,194,,,0,WEL,2009071540
10:42.7,-3.375,150.506,13.4,6.1,Mw,156,,,1.05,NEI,2009071540
33:29.9,-56.234,-124.296,10,6.1,Mw,66,,,1.13,NEI,2009080140
54:33.4,-0.447,132.908,20,6.1,Mw,223,,,0.88,NEI,2009080240
59:56.2,29.039,-112.903,10,6.9,Mw,243,,,1.29,NEI,2009080340
40:50.1,29.31,-113.728,10,6.2,Mw,234,,,1.28,NEI,2009080340
17:58.8,24.233,125.095,25,6.1,Mw,221,,,0.89,NEI,2009080540
31:40.5,-45.554,166.356,10,6.1,Mw,163,,,1.12,NEI,2009080540
55:55.1,33.167,137.944,292,7.1,Mw,447,,,0.91,NEI,2009080940
06:31.0,-11.612,166.09,35,6.6,Mw,251,,,1.29,NEI,2009081040
55:38.7,14.099,92.902,24,7.5,Mw,303,,,1.03,NEI,2009081040
07:09.1,34.743,138.264,40.4,6.2,Mw,163,,,0.94,NEI,2009081040
48:51.4,32.821,140.395,53,6.6,Mw,336,,,0.78,NEI,2009081240
38:21.7,-1.479,99.49,20,6.7,Mw,369,,,1.07,NEI,2009081640
05:49.0,23.501,123.499,20,6.7,Mw,345,,,1.01,NEI,2009081740
10:56.5,23.426,123.516,15,6.1,Mw,350,,,0.92,NEI,2009081740
20:47.5,-26.064,-178.391,269.8,6.3,Mw,337,,,0.85,NEI,2009081840
35:04.4,72.2,0.944,6,6,Mw,465,,,0.93,NEI,2009082040
51:20.4,-7.146,123.427,642.4,6.9,Mw,350,,,0.84,NEI,2009082840
52:06.6,37.696,95.718,13,6.3,Mw,351,,,0.81,NEI,2009082840
51:32.9,-15.223,-172.571,11,6.6,Mw,431,,,1.04,NEI,2009083040
55:01.0,-7.782,107.297,46,7,Mw,312,,,0.89,NEI,2009090240
00:09.3,-29.395,-178.956,257,6.2,Mw,378,,,1.06,NEI,2009090240
26:17.9,31.14,130.014,163,6.2,Mw,460,,,1,NEI,2009090340
12:22.6,-10.198,110.628,23,6.2,Mw,349,,,0.81,NEI,2009090740
41:37.4,42.66,43.443,15,6,Mw,309,,,0.75,NEI,2009090740
46:50.3,48.317,154.192,36,6,Mw,470,,,0.81,NEI,2009091040
06:25.5,10.709,-67.927,14,6.4,Mw,508,,,1.24,NEI,2009091240
21:38.5,-29.144,-112.267,10,6.2,Mw,299,,,0.94,NEI,2009091740
53:05.9,27.332,91.437,14,6.1,Mw,259,,,0.98,NEI,2009092140
59:30.5,-52.963,159.911,10,6,Mw,111,,,0.92,NEI,2009092340
16:20.3,18.829,-107.339,13,6.4,Mw,375,,,1.33,NEI,2009092440
48:11.0,-15.489,-172.095,18,8.1,Mw,520,,,1.01,NEI,2009092940
56:05.8,-15.355,-173.159,10,6,Mb,101,,,1.17,NEI,2009092940
45:03.5,-15.832,-172.551,10,6,Mb,311,,,0.94,NEI,2009092941
16:09.2,-0.72,99.867,81,7.6,Mw,498,,,0.92,NEI,2009093040
52:27.3,-2.482,101.524,9,6.6,Mw,417,,,1.15,NEI,2009100140
07:39.3,-16.335,-173.471,8,6.1,Mw,379,,,1,NEI,2009100240
47:09.3,-17.017,174.505,10,6,Mw,229,,,1.26,NEI,2009100240
36:06.1,23.63,121.452,28,6.1,Mw,311,,,0.97,NEI,2009100340
58:00.2,6.74,123.378,620,6.6,Mw,419,,,1.05,NEI,2009100440
41:13.3,4.079,122.371,574,6.8,Mw,326,,,1.06,NEI,2009100740
03:14.5,-13.006,166.51,45,7.7,Mw,283,,,1.31,NEI,2009100740
18:51.2,-12.517,166.382,35,7.8,Mw,195,,,0.97,NEI,2009100740
50:15.8,-12.39,166.086,21,6.8,Mw,74,,,0.92,NEI,2009100740
13:48.2,-13.093,166.497,31.1,7.4,Mw,314,,,0.96,NEI,2009100740
28:48.0,-13.298,165.91,35,6.8,Mw,174,,,1.45,NEI,2009100840
34:37.0,-12.237,166.489,35,6,Mb,193,,,1.18,NEI,2009100840
11:07.5,-11.263,165.819,44.7,6.1,Mw,114,,,0.91,NEI,2009100840
16:13.9,-12.912,166.314,35,6,Mw,178,,,1.13,NEI,2009100841
24:38.5,47.851,152.455,112,6,Mw,512,,,0.86,NEI,2009101040
12:13.5,-22,170.248,10,6,Mw,198,,,0.98,NEI,2009101140
15:47.3,-17.099,66.688,10,6.2,Mw,344,,,0.95,NEI,2009101240
37:21.5,-12.414,166.498,42,6.2,Mw,230,,,1.24,NEI,2009101240
37:23.7,52.754,-166.997,24,6.5,Mw,485,,,0.92,NEI,2009101340
38:05.3,2.93,128.232,32,6,Mw,207,,,1.02,NEI,2009101340
21:53.2,52.604,-167.118,14,6.4,Mw,445,,,1.17,NEI,2009101340
00:21.8,-14.91,-174.823,10,6.3,Mw,163,,,1.17,NEI,2009101440
11:16.4,-3.058,139.539,105.7,6,Mw,172,,,0.79,NEI,2009101540
48:21.9,3.272,-103.823,10,6,Mw,305,,,0.96,NEI,2009101540
52:50.8,-6.534,105.223,38,6.1,Mw,388,,,1.02,NEI,2009101640
49:38.4,-15.36,-172.264,18,6,Mw,471,,,0.92,NEI,2009101940
51:39.2,6.729,-82.579,18,6,Mw,294,,,1.19,NEI,2009102240
51:27.5,36.517,70.95,185.9,6.2,Mw,395,,,0.84,NEI,2009102240
14:13.1,-12.196,166.047,31.1,6,Mw,129,,,0.97,NEI,2009102340
40:43.7,-6.133,130.385,130,6.9,Mw,397,,,0.81,NEI,2009102440
53:52.1,-23.091,-179.205,417.9,6,Mw,337,,,0.81,NEI,2009102540
04:46.2,-59.955,-65.163,10,6,Mw,192,,,1.11,NEI,2009102740
44:32.1,36.391,70.722,210,6.2,Mw,372,,,0.99,NEI,2009102940
03:39.1,29.218,129.782,34,6.8,Mw,424,,,1.02,NEI,2009103040
47:13.2,-24.121,-175.173,9,6.2,Mw,432,,,0.8,NEI,2009110240
43:20.7,-52.292,160.703,10,6,Mw,80,,,1.13,NEI,2009110540
41:43.4,-8.207,118.631,18,6.6,Mw,305,,,1.03,NEI,2009110840
44:55.1,-17.239,178.331,595,7.3,Mw,430,,,0.87,NEI,2009110940
48:46.8,8.082,91.899,23,6,Mw,355,,,0.84,NEI,2009111040
05:57.2,-19.394,-70.321,27,6.5,Mw,390,,,0.83,NEI,2009111340
44:29.9,-22.965,-66.641,220.4,6.2,Mw,427,,,1.23,NEI,2009111440
30:47.4,52.123,-131.395,17,6.6,Mw,388,,,1.16,NEI,2009111740
48:20.6,-17.794,-178.425,522.6,6.4,Mw,394,,,0.79,NEI,2009112240
47:27.5,-31.569,179.467,435.7,6.2,Mw,320,,,1.01,NEI,2009112240
47:15.7,-20.708,-174.035,18,6.8,Mw,459,,,0.9,NEI,2009112440
04:22.2,-10.403,118.885,15,6,Mw,306,,,1.04,NEI,2009112840
21:18.0,-29.216,-177.018,28,6,Mw,314,,,0.91,NEI,2009112840
10:20.6,5.326,126.288,38.8,6.1,Mw,221,,,1.03,NEI,2009112840
12:32.5,-56.476,-122.321,10,6,Mw,162,,,1.13,NEI,2009120340
46:03.3,-22.15,170.963,45,6.4,Mw,338,,,1.05,NEI,2009120940
00:43.3,-0.642,-21.072,10,6.4,Mw,151,,,1.12,NEI,2009120940
29:02.9,2.759,95.91,21,6,Mw,245,,,0.9,NEI,2009120940
30:52.7,53.417,152.756,656.2,6.3,Mw,415,,,0.78,NEI,2009121040
54:01.8,-5.958,154.444,39,6,Mw,215,,,1.12,NEI,2009121440
02:15.6,23.796,121.605,43,6.4,Mw,426,,,1.04,NEI,2009121940
19:15.5,-10.108,33.818,6,6,Mw,301,,,1.05,NEI,2009121940
11:58.2,-1.434,99.393,19,6,Mw,391,,,0.96,NEI,2009122340
23:31.7,42.245,134.719,392,6.3,Mw,487,,,0.88,NEI,2009122440
57:27.7,-5.53,131.205,85,6.1,Mw,341,,,0.83,NEI,2009122640
23:24.0,-59.401,-150.975,10,6,Mw,44,,,1.3,NEI,2009123140
45:33.0,12.424,141.949,8,6.1,Mw,234,,,1.15,NEI,2010010240
48:02.9,-8.726,157.487,10,6.6,Mw,282,,,1.24,NEI,2010010340
36:25.6,-8.783,157.354,10,7.1,Mw,377,,,1.09,NEI,2010010340
55:39.4,-58.173,-14.695,13,6.8,Mw,198,,,1.19,NEI,2010010540
15:32.2,-9.019,157.551,15.4,6.8,Mw,338,,,1.16,NEI,2010010540
11:42.8,-9.05,157.892,35,6,Mw,117,,,1.21,NEI,2010010540
51:30.5,-9.131,157.626,12,6.2,Mw,266,,,1.24,NEI,2010010940
27:39.3,40.652,-124.6925,29.33,6.5,Mw,48,220,36,0.2,NC,713380
53:10.1,18.443,-72.571,13,7,Mw,500,,,0.97,NEI,2010011240
00:41.5,18.387,-72.784,10,6,Mw,196,,,0.84,NEI,2010011240
00:01.1,-57.664,-65.879,5,6.3,Mw,243,,,0.89,NEI,2010011740
28:16.9,-6.112,154.463,32,6.2,Mw,261,,,1.02,NEI,2010020140
59:05.5,-47.911,99.593,1,6.2,Mw,203,,,1.14,NEI,2010020540
44:58.4,46.836,152.731,30,6,Mw,339,,,0.92,NEI,2010020640
10:00.2,23.488,123.615,21,6.3,Mw,394,,,1.12,NEI,2010020740
03:44.4,-15.053,-173.492,10,6.1,Mw,174,,,1.21,NEI,2010020940
34:28.9,-21.902,-174.767,11,6.1,Mw,361,,,0.92,NEI,2010021340
51:47.8,-7.217,128.723,126,6.2,Mw,415,,,0.87,NEI,2010021540
13:19.5,42.587,130.703,577.7,6.9,Mw,524,,,1.35,NEI,2010021840
00:51.3,-23.626,-176.036,15,6,Mw,251,,,0.81,NEI,2010022240
31:27.0,25.93,128.425,25,7,Mw,487,,,1.05,NEI,2010022640
34:11.5,-36.122,-72.898,22.9,8.8,Mw,454,,,1.09,NEI,2010022740
51:17.6,-31.663,-69.141,39.8,6,Mb,118,,,0.69,NEI,2010022740
52:34.0,-34.867,-72.614,35,6.2,Mb,150,,,0.98,NEI,2010022740
12:28.4,-33.878,-71.943,35,6,Mb,291,,,1.02,NEI,2010022740
37:18.0,-36.869,-72.673,35,6,Mb,319,,,0.86,NEI,2010022740
01:23.0,-37.773,-75.048,35,7.4,Mw,409,,,1.06,NEI,2010022740
25:29.6,-34.749,-72.427,35,6.1,Mb,337,,,0.8,NEI,2010022740
30:36.4,-33.281,-71.955,35,6.1,ML,213,,,0,GUC,2010022741
45:37.0,-24.872,-65.602,10,6.3,Mw,376,,,0,SJA,2010022742
24:30.6,-36.354,-73.208,19,6.1,Mw,243,,,1.09,NEI,2010022742
00:06.9,-33.422,-71.828,31.1,6.2,Mw,384,,,1.01,NEI,2010022742
12:34.9,-34.7,-71.827,35,6,Mb,310,,,0.71,NEI,2010022743
25:35.9,-34.903,-71.617,46,6.2,Mw,516,,,0.88,NEI,2010022841
44:25.0,-36.61,-73.36,20,6.1,Mw,232,,,1.04,NEI,2010030340
18:51.3,22.918,120.795,21,6.3,Mw,326,,,0.88,NEI,2010030440
59:48.7,-33.216,-72.125,24.2,6,Mw,302,,,0.86,NEI,2010030440
02:27.5,-13.571,167.227,176,6.5,Mw,426,,,1.01,NEI,2010030440
39:26.5,-22.227,-68.328,114,6.3,Mw,498,,,0.93,NEI,2010030440
19:36.4,-36.631,-73.223,29.9,6.1,Mw,315,,,0.78,NEI,2010030540
47:06.8,-36.665,-73.374,18,6.6,Mw,255,,,0.93,NEI,2010030540
07:00.7,-3.762,100.991,26,6.8,Mw,401,,,1.09,NEI,2010030540
05:24.6,-16.236,-115.296,18,6.3,Mw,448,,,0.9,NEI,2010030740
32:34.7,38.864,39.986,12,6.1,Mw,379,,,0.76,NEI,2010030840
47:08.9,19.348,144.743,427,6.1,Mw,478,,,0.87,NEI,2010030840
39:43.9,-34.29,-71.891,11,6.9,Mw,415,,,0.85,NEI,2010031140
55:27.5,-34.326,-71.799,18,7,Mw,403,,,1.02,NEI,2010031140
06:02.1,-34.47,-72.004,31.5,6,Mb,316,,,1.04,NEI,2010031140
57:44.7,-1.692,128.135,53,6.4,Mw,407,,,1.12,NEI,2010031440
08:04.0,37.745,141.59,32,6.5,Mw,491,,,0.82,NEI,2010031440
08:29.0,-35.802,-73.158,14,6.2,Mw,238,,,1.01,NEI,2010031540
21:57.9,-36.217,-73.257,18,6.7,Mw,312,,,0.93,NEI,2010031640
00:50.0,-3.361,152.245,414.6,6.6,Mw,519,,,0.91,NEI,2010032040
29:24.7,13.827,120.071,16,6,Mw,260,,,0.88,NEI,2010032540
52:07.2,-27.953,-70.821,42,6.3,Mw,387,,,0.9,NEI,2010032640
38:28.0,-35.387,-73.385,29.9,6,Mw,259,,,0,GUC,2010032840
54:46.7,13.667,92.831,34,6.6,Mw,413,,,0.86,NEI,2010033040
58:07.6,-36.227,-72.878,24,6,Mw,353,,,0.81,NEI,2010040240
40:42.4,32.2862,-115.2953,10,7.2,Mw,11,,,0.11,CI,146076
05:44.6,-0.183,125.009,25,6.2,Mw,287,,,0.98,NEI,2010040541
15:01.6,2.383,97.048,31,7.8,Mw,352,,,1.19,NEI,2010040641
33:01.9,-3.76,141.943,23,6,Mw,231,,,1.01,NEI,2010040740
54:24.2,-20.114,-176.223,273.2,6,Mw,354,,,0.75,NEI,2010041040
40:25.6,-10.878,161.116,21,6.9,Mw,399,,,0.97,NEI,2010041140
